"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","yr_built","zipcode","lat","long"
"3578401060","20150504T000000","  625,000 ","3","2.25","1920","9672","2","No","No View","Good","8","1984","98074","47.6233","-122.046"
"7278700100","20150121T000000","  625,000 ","4","2.5","2740","9599","1","No","Average","Average","8","1961","98177","47.7728","-122.385"
"6073200075","20140730T000000","  625,000 ","3","1.75","1600","9135","1","No","No View","Very Good","7","1955","98006","47.5724","-122.179"
"7539900040","20140728T000000","  625,000 ","4","2.5","1750","9000","1","No","No View","Average","8","1977","98052","47.6403","-122.105"
"2141310490","20150102T000000","  625,000 ","3","2.25","1920","8412","1","No","Average","Average","8","1977","98006","47.5578","-122.132"
"7305300695","20140502T000000","  625,000 ","4","2.5","2820","8408","2","No","No View","Average","9","2014","98155","47.7538","-122.325"
"2141330360","20140729T000000","  625,000 ","4","2.25","2100","8290","2","No","No View","Good","8","1978","98006","47.5595","-122.129"
"5437400630","20141016T000000","  625,000 ","4","2.25","1920","8259","2","No","No View","Good","8","1979","98027","47.5616","-122.088"
"7853301400","20140520T000000","  625,000 ","4","2.5","3550","8048","2","No","No View","Average","9","2007","98065","47.5422","-121.888"
"3900100265","20150129T000000","  625,000 ","3","1","1020","7650","1","No","No View","Average","6","1919","98033","47.6795","-122.202"
"2128000050","20140815T000000","  625,000 ","4","2.25","2070","7200","1","No","No View","Very Good","8","1977","98033","47.697","-122.169"
"3885805640","20140704T000000","  625,000 ","3","1.5","1300","7200","1","No","No View","Very Good","7","1960","98033","47.6821","-122.196"
"3905081520","20150325T000000","  625,000 ","4","2.75","2390","6979","2","No","No View","Average","8","1993","98029","47.5703","-121.996"
"9554200105","20141014T000000","  625,000 ","4","2","2020","6867","1","No","No View","Very Good","8","1942","98115","47.7","-122.292"
"7853370250","20141223T000000","  625,000 ","4","2.75","3010","6854","2","No","Average","Average","9","2012","98065","47.5171","-121.876"
"1919800090","20141215T000000","  625,000 ","4","1.75","2410","6770","1","No","No View","Good","7","1924","98103","47.6946","-122.336"
"7708180040","20140503T000000","  625,000 ","4","2.75","2920","6605","2","No","No View","Average","8","2012","98059","47.4909","-122.144"
"4305500030","20150501T000000","  625,000 ","3","2.5","3220","6409","2","No","No View","Average","9","2008","98059","47.4815","-122.127"
"2141200030","20140828T000000","  625,000 ","3","2.5","2000","6341","1","No","No View","Very Good","8","1981","98116","47.5639","-122.401"
"142000175","20140822T000000","  625,000 ","3","1.75","2240","6050","1","No","No View","Good","8","1950","98116","47.5658","-122.4"
"1180007375","20150512T000000","  625,000 ","5","3.5","4010","6000","2","No","Good","Average","9","1997","98178","47.4928","-122.229"
"7853420110","20150504T000000","  625,000 ","3","3","2780","6000","2","No","No View","Average","9","2013","98065","47.5184","-121.886"
"7203600040","20140725T000000","  625,000 ","3","1.5","1990","5978","1.5","Yes","Excellent","Good","7","1926","98198","47.3449","-122.329"
"9274202270","20140818T000000","  625,000 ","2","1.5","1490","5750","1.5","No","No View","Good","7","1900","98116","47.5872","-122.39"
"442000210","20150417T000000","  625,000 ","3","1.75","1840","5664","2","No","No View","Average","7","1948","98115","47.6899","-122.283"
"3333500096","20150305T000000","  625,000 ","4","3","2350","5627","1","No","No View","Very Good","8","1960","98118","47.5514","-122.268"
"9527000180","20140711T000000","  625,000 ","4","3","2530","5625","1","No","No View","Average","8","1976","98034","47.7094","-122.233"
"5547700270","20140715T000000","  625,000 ","4","2.5","2570","5520","2","No","No View","Average","9","2000","98074","47.6145","-122.027"
"1254200015","20150408T000000","  625,000 ","3","2.5","2260","5500","1.5","No","No View","Average","7","1910","98117","47.681","-122.388"
"2818600115","20140709T000000","  625,000 ","4","1","1600","5500","1.5","No","No View","Good","7","1946","98117","47.6983","-122.393"
"7853310150","20140722T000000","  625,000 ","5","1","3240","5324","2","No","No View","Average","9","2007","98065","47.523","-121.875"
"6338000014","20141013T000000","  625,000 ","4","2","1760","5307","1.5","No","No View","Good","7","1948","98105","47.6714","-122.28"
"585000095","20141216T000000","  625,000 ","3","2.5","2180","5000","1","No","No View","Good","8","1977","98116","47.5828","-122.396"
"9187200045","20150504T000000","  625,000 ","4","1.5","2120","5000","2","No","No View","Good","8","1900","98122","47.6024","-122.296"
"1772600510","20140620T000000","  625,000 ","3","2.5","2440","4800","2","No","No View","Average","10","2014","98106","47.5595","-122.365"
"9297301065","20141029T000000","  625,000 ","3","1","1800","4800","1","No","Average","Good","9","1927","98126","47.5672","-122.372"
"1337800045","20141001T000000","  625,000 ","3","1.75","1660","4800","2","No","No View","Average","7","1906","98112","47.6296","-122.308"
"4221250340","20150409T000000","  625,000 ","3","2.5","2280","4757","2","No","No View","Average","8","2003","98075","47.5901","-122.018"
"573000490","20141124T000000","  625,000 ","3","2.25","1970","4564","1","No","No View","Average","8","1959","98199","47.6703","-122.41"
"1623301185","20150123T000000","  625,000 ","3","1.75","1780","4500","1","No","No View","Good","7","1922","98117","47.6827","-122.362"
"2023700040","20140723T000000","  625,000 ","4","2","1410","4480","1.5","No","No View","Average","8","1927","98109","47.6385","-122.344"
"8722101370","20150413T000000","  625,000 ","4","1.75","2180","4431","1.5","No","No View","Average","8","1912","98112","47.636","-122.302"
"809001565","20140822T000000","  625,000 ","2","1","1100","4160","1","No","No View","Average","7","1919","98109","47.6352","-122.352"
"1189000700","20141001T000000","  625,000 ","3","1.5","1600","4128","1.5","No","No View","Average","8","1906","98122","47.6122","-122.297"
"9550200265","20140818T000000","  625,000 ","3","1","1240","4080","1","No","No View","Average","7","1925","98103","47.667","-122.333"
"7974200776","20141205T000000","  625,000 ","4","2.75","2140","4000","1","No","No View","Average","7","1951","98115","47.6792","-122.287"
"3392900080","20140706T000000","  625,000 ","2","1.75","1990","4000","1","No","No View","Very Good","7","1952","98103","47.6889","-122.342"
"2771603990","20140715T000000","  625,000 ","3","2","1880","4000","1","No","Average","Average","8","1950","98199","47.6375","-122.391"
"2887700091","20140923T000000","  625,000 ","4","2","2190","3622","1.5","No","No View","Very Good","8","1925","98115","47.6887","-122.312"
"6848200325","20140904T000000","  625,000 ","3","2.75","2240","3600","2.5","No","No View","Average","7","1901","98102","47.6244","-122.326"
"9151600695","20150304T000000","  625,000 ","3","2","2140","3600","2","No","No View","Average","8","1911","98116","47.5846","-122.383"
"2768000295","20150417T000000","  625,000 ","3","1.75","2100","3264","1.5","No","No View","Very Good","7","1912","98107","47.6702","-122.364"
"8956000460","20150123T000000","  625,000 ","3","2.5","2010","3200","2","No","No View","Average","9","2009","98027","47.5463","-122.015"
"3389900965","20140827T000000","  625,000 ","3","2.5","2330","3141","2","No","No View","Average","8","2003","98116","47.5622","-122.392"
"9550200225","20140711T000000","  625,000 ","3","1.5","1230","3060","1","No","No View","Average","7","1927","98103","47.667","-122.333"
"7011201470","20141015T000000","  625,000 ","2","1","2160","2192","1","No","No View","Very Good","8","1925","98119","47.6364","-122.371"
"9126100550","20140513T000000","  625,000 ","3","3.5","1810","1846","2","No","No View","Good","8","2009","98122","47.607","-122.305"
"9578080130","20140702T000000","  625,000 ","3","3","1820","1641","3","No","No View","Average","8","2006","98119","47.6482","-122.358"
"1646500810","20140919T000000","  625,000 ","2","1.75","1460","1500","2","No","No View","Average","8","2008","98103","47.6853","-122.356"
"6852700412","20140919T000000","  625,000 ","3","3.5","1560","1490","2","No","No View","Average","8","1995","98102","47.6248","-122.319"
"1972200847","20140718T000000","  625,000 ","3","2.5","1730","1301","3","No","No View","Average","9","2011","98103","47.653","-122.352"
"1355300009","20141120T000000","  625,000 ","2","2.25","1390","916","2","No","No View","Average","8","2007","98122","47.6168","-122.314"
"4045750010","20150409T000000","  624,950 ","3","2.5","2060","4730","2","No","No View","Good","8","1994","98033","47.6874","-122.178"
"1974300020","20150218T000000","  624,900 ","4","2.5","2270","11500","1","No","No View","Average","8","1967","98034","47.7089","-122.241"
"7785000260","20140709T000000","  624,800 ","3","2","2250","14274","1","No","No View","Good","8","1964","98040","47.5762","-122.217"
"7525410120","20140905T000000","  624,500 ","6","3","3030","31920","1","No","No View","Good","8","1980","98075","47.575","-122.033"
"1126059091","20140915T000000","  624,000 ","3","2.5","2510","47044","1","No","No View","Good","7","1975","98072","47.7531","-122.14"
"255520260","20150324T000000","  624,000 ","5","3.75","3570","14648","2","No","No View","Average","9","2005","98019","47.7377","-121.974"
"2193300390","20140923T000000","  624,000 ","4","3.25","2810","11250","1","No","No View","Average","8","1980","98052","47.692","-122.099"
"2324039152","20140818T000000","  624,000 ","4","1.75","2710","9216","1","No","No View","Average","8","1961","98126","47.5523","-122.379"
"7519001275","20150301T000000","  624,000 ","3","1.75","1510","5200","1","No","No View","Good","7","1922","98117","47.6864","-122.365"
"7550801206","20140904T000000","  624,000 ","4","3","1540","4140","1.5","No","No View","Very Good","7","1902","98107","47.6728","-122.396"
"2516000515","20141218T000000","  623,500 ","4","3","1550","3350","1","No","No View","Average","7","1918","98107","47.6583","-122.362"
"2738640470","20140716T000000","  623,300 ","4","3.5","4170","4524","2","No","No View","Average","9","2007","98072","47.7726","-122.162"
"7214780050","20150420T000000","  623,000 ","4","2.5","2710","49044","2","No","No View","Average","9","1988","98077","47.774","-122.08"
"3288301030","20150319T000000","  623,000 ","3","2.75","2390","21804","1","No","No View","Average","8","1973","98034","47.7339","-122.183"
"5459500165","20140708T000000","  623,000 ","3","1.75","2050","16313","1","No","No View","Fair- Badly worn","8","1973","98040","47.5743","-122.212"
"1592000250","20141013T000000","  623,000 ","4","2.75","2300","12633","2","No","No View","Average","9","1984","98074","47.6218","-122.032"
"2600100300","20140916T000000","  623,000 ","4","2.5","2980","9235","1","No","No View","Good","8","1977","98006","47.5513","-122.162"
"7420200050","20140620T000000","  623,000 ","3","2.5","1850","7777","2","No","No View","Very Good","8","1989","98033","47.6908","-122.169"
"7853270520","20150409T000000","  622,950 ","4","3.25","3030","7644","2","No","No View","Average","8","2006","98065","47.5457","-121.881"
"2817260130","20140613T000000","  622,500 ","5","2.75","3320","23760","2","No","No View","Good","8","1975","98072","47.7498","-122.146"
"524069011","20140911T000000","  622,500 ","3","2.5","2290","14374","2","No","No View","Average","8","1983","98075","47.5886","-122.074"
"7852110690","20140522T000000","  622,500 ","4","2.5","2980","8107","2","No","No View","Average","9","2000","98065","47.5389","-121.876"
"9285800020","20140827T000000","  622,500 ","3","2.5","2260","4550","1.5","No","No View","Good","7","1928","98126","47.5714","-122.376"
"1972200139","20150218T000000","  622,500 ","2","1.75","1510","851","3","No","No View","Average","8","2013","98107","47.6536","-122.358"
"8902000050","20141027T000000","  622,200 ","3","1.75","1720","7200","1","No","No View","Average","7","1959","98125","47.7062","-122.304"
"2826049098","20141204T000000","  622,100 ","4","2.5","2280","14290","1.5","No","No View","Good","7","1942","98125","47.7054","-122.297"
"6071000310","20150128T000000","  622,000 ","4","1.75","3020","10714","1","No","No View","Very Good","8","1958","98006","47.56","-122.181"
"9202650100","20141010T000000","  622,000 ","3","2.5","1950","7481","2","No","No View","Average","8","1987","98027","47.564","-122.091"
"3526039101","20141030T000000","  622,000 ","4","1.75","2680","6120","1","No","No View","Very Good","8","1959","98117","47.6965","-122.393"
"9828201202","20150316T000000","  622,000 ","3","1.5","1650","3150","1.5","No","No View","Good","8","1929","98122","47.6156","-122.297"
"2767603250","20150309T000000","  622,000 ","3","2.25","1550","1919","3","No","No View","Average","8","2003","98107","47.6729","-122.379"
"8032700075","20141015T000000","  622,000 ","3","3.5","1690","1765","2","No","No View","Average","8","2006","98103","47.6536","-122.34"
"624069098","20150121T000000","  621,500 ","3","1.75","2570","39634","2","No","No View","Average","8","1984","98075","47.596","-122.08"
"3541600405","20150127T000000","  621,500 ","5","2.5","2140","15950","1","No","Average","Good","8","1968","98166","47.4797","-122.358"
"8651580310","20140528T000000","  621,138 ","3","2.25","2180","7741","2","No","No View","Average","9","1986","98074","47.6482","-122.072"
"6071200195","20150408T000000","  621,000 ","4","2.5","2030","9905","1","No","No View","Good","8","1959","98006","47.5518","-122.184"
"4038700730","20141230T000000","  621,000 ","4","2.75","1950","6930","1","No","Average","Good","7","1960","98008","47.616","-122.113"
"2436700395","20141023T000000","  621,000 ","3","1","1340","4000","1.5","No","No View","Good","7","1927","98105","47.6652","-122.288"
"2770605175","20150227T000000","  620,047 ","4","1.75","1760","6000","1","No","No View","Average","7","1946","98119","47.6508","-122.373"
